temps;exponential;X_EL;X_ET;X_A;X_local_level;X_local_trend
2025-12-14;-11.467793363472015;21.56;0.02;10;-3.3899999999999997;-0.005
2025-12-15;-11.4963085777356;21.580000000000002;0.02;10;-3.3950000000000005;-0.005
2025-12-16;-11.520770972723774;21.6;0.02;10;-3.4000000000000004;-0.005
2025-12-17;-11.455189590813276;21.62;0.02;10;-3.4050000000000002;-0.005
2025-12-18;-11.453922102990951;21.64;0.02;10;-3.41;-0.005
2025-12-19;-11.456750156279082;21.66;0.02;10;-3.415;-0.005
2025-12-20;-11.351540821154869;21.68;0.02;10;-3.42;-0.005
2025-12-21;-11.491570573614126;21.7;0.02;10;-3.425;-0.005
2025-12-22;-11.494003363817901;21.72;0.02;10;-3.4299999999999997;-0.005
2025-12-23;-11.489121363944264;21.740000000000002;0.02;10;-3.4350000000000005;-0.005
2025-12-24;-11.418184649300724;21.76;0.02;10;-3.4400000000000004;-0.005
2025-12-25;-11.425495861503665;21.78;0.02;10;-3.4450000000000003;-0.005
2025-12-26;-11.461230156804742;21.8;0.02;10;-3.45;-0.005
2025-12-27;-11.4526999813219;21.82;0.02;10;-3.455;-0.005
2025-12-28;-11.46057349309805;21.84;0.02;10;-3.46;-0.005
2025-12-29;-11.49659700699655;21.86;0.02;10;-3.465;-0.005
2025-12-30;-11.52908780152498;21.88;0.02;10;-3.4699999999999998;-0.005
2025-12-31;-11.458822790488856;21.900000000000002;0.02;10;-3.4750000000000005;-0.005
2026-01-01;-11.446368433437907;21.92;0.02;10;-3.4800000000000004;-0.005
2026-01-02;-11.451180175858312;21.94;0.02;10;-3.4850000000000003;-0.005
2026-01-03;-11.493931345793873;21.96;0.02;10;-3.49;-0.005
2026-01-04;-11.443276176583122;21.98;0.02;10;-3.495;-0.005
2026-01-05;-11.501666024651932;22.0;0.02;10;-3.5;-0.005
2026-01-06;-11.548314079197404;22.02;0.02;10;-3.505;-0.005
2026-01-07;-11.507771662944414;22.04;0.02;10;-3.51;-0.005
2026-01-08;-11.517694451893423;22.06;0.02;10;-3.5149999999999997;-0.005
2026-01-09;-11.567658312670847;22.080000000000002;0.02;10;-3.5200000000000005;-0.005
2026-01-10;-11.574959577447544;22.1;0.02;10;-3.5250000000000004;-0.005
2026-01-11;-11.599959314456978;22.12;0.02;10;-3.5300000000000002;-0.005
2026-01-12;-11.56284182261855;22.14;0.02;10;-3.535;-0.005
2026-01-13;-11.566425771028811;22.16;0.02;10;-3.54;-0.005
2026-01-14;-11.521161922583815;22.18;0.02;10;-3.545;-0.005
2026-01-15;-11.629597307193283;22.2;0.02;10;-3.55;-0.005
2026-01-16;-11.684909229206827;22.22;0.02;10;-3.5549999999999997;-0.005
2026-01-17;-11.577696154825592;22.240000000000002;0.02;10;-3.5600000000000005;-0.005
2026-01-18;-11.699000145251084;22.26;0.02;10;-3.5650000000000004;-0.005
2026-01-19;-11.636118538141185;22.28;0.02;10;-3.5700000000000003;-0.005
2026-01-20;-11.676818508445496;22.3;0.02;10;-3.575;-0.005
2026-01-21;-11.71157987636481;22.32;0.02;10;-3.58;-0.005
2026-01-22;-11.69910919883677;22.34;0.02;10;-3.585;-0.005
2026-01-23;-11.69479992439111;22.36;0.02;10;-3.59;-0.005
2026-01-24;-11.804823291856941;22.38;0.02;10;-3.5949999999999998;-0.005
2026-01-25;-11.729014580143282;22.400000000000002;0.02;10;-3.6000000000000005;-0.005
2026-01-26;-11.840145283505116;22.42;0.02;10;-3.6050000000000004;-0.005
2026-01-27;-11.82782714493375;22.44;0.02;10;-3.6100000000000003;-0.005
2026-01-28;-11.803517370605565;22.46;0.02;10;-3.615;-0.005
2026-01-29;-11.923840325674053;22.48;0.02;10;-3.62;-0.005
2026-01-30;-11.905872924836565;22.5;0.02;10;-3.625;-0.005
2026-01-31;-11.88039663572426;22.52;0.02;10;-3.63;-0.005
2026-02-01;-11.880453112634434;22.54;0.02;10;-3.635;-0.005
2026-02-02;-12.046071260863037;22.56;0.02;10;-3.6399999999999997;-0.005
2026-02-03;-11.987257386118628;22.580000000000002;0.02;10;-3.6450000000000005;-0.005
2026-02-04;-12.073597567764653;22.6;0.02;10;-3.6500000000000004;-0.005
2026-02-05;-12.050317473571987;22.62;0.02;10;-3.6550000000000002;-0.005
2026-02-06;-12.062294316128806;22.64;0.02;10;-3.66;-0.005
2026-02-07;-12.144592836516583;22.66;0.02;10;-3.665;-0.005
2026-02-08;-12.055770304730522;22.68;0.02;10;-3.67;-0.005
2026-02-09;-12.087214292155007;22.7;0.02;10;-3.675;-0.005
2026-02-10;-12.200435527742178;22.72;0.02;10;-3.6799999999999997;-0.005
2026-02-11;-12.184008465082295;22.740000000000002;0.02;10;-3.6850000000000005;-0.005
2026-02-12;-12.225422467306746;22.76;0.02;10;-3.6900000000000004;-0.005
2026-02-13;-12.224113765457867;22.78;0.02;10;-3.6950000000000003;-0.005
2026-02-14;-12.279640952984085;22.8;0.02;10;-3.7;-0.005
2026-02-15;-12.281776274686534;22.82;0.02;10;-3.705;-0.005
2026-02-16;-12.428591193872858;22.84;0.02;10;-3.71;-0.005
2026-02-17;-12.408890247212188;22.86;0.02;10;-3.715;-0.005
2026-02-18;-12.405009496910203;22.88;0.02;10;-3.7199999999999998;-0.005
2026-02-19;-12.47738405260663;22.900000000000002;0.02;10;-3.7250000000000005;-0.005
2026-02-20;-12.44468799858108;22.92;0.02;10;-3.7300000000000004;-0.005
2026-02-21;-12.417167560974143;22.94;0.02;10;-3.7350000000000003;-0.005
2026-02-22;-12.553719008159348;22.96;0.02;10;-3.74;-0.005
2026-02-23;-12.517284047526548;22.98;0.02;10;-3.745;-0.005
2026-02-24;-12.546151450717737;23.0;0.02;10;-3.75;-0.005
2026-02-25;-12.62076227871141;23.02;0.02;10;-3.755;-0.005
2026-02-26;-12.622176322901835;23.04;0.02;10;-3.76;-0.005
2026-02-27;-12.726912240332293;23.06;0.02;10;-3.7649999999999997;-0.005
2026-02-28;-12.670637682294277;23.080000000000002;0.02;10;-3.7700000000000005;-0.005
2026-03-01;-12.716619187937257;23.1;0.02;10;-3.7750000000000004;-0.005
2026-03-02;-12.8244038565158;23.12;0.02;10;-3.7800000000000002;-0.005
2026-03-03;-12.731772365847542;23.14;0.02;10;-3.785;-0.005
2026-03-04;-12.866839617259945;23.16;0.02;10;-3.79;-0.005
2026-03-05;-12.843152878145197;23.18;0.02;10;-3.795;-0.005
2026-03-06;-12.886773937344298;23.2;0.02;10;-3.8;-0.005
2026-03-07;-12.854578586947019;23.22;0.02;10;-3.8049999999999997;-0.005
2026-03-08;-12.847458715965132;23.240000000000002;0.02;10;-3.8100000000000005;-0.005
2026-03-09;-12.968681908409401;23.26;0.02;10;-3.8150000000000004;-0.005
2026-03-10;-13.041229650492765;23.28;0.02;10;-3.8200000000000003;-0.005
2026-03-11;-13.067451745165354;23.3;0.02;10;-3.825;-0.005
2026-03-12;-13.17908222631003;23.32;0.02;10;-3.83;-0.005
2026-03-13;-13.158796950897798;23.34;0.02;10;-3.835;-0.005
2026-03-14;-13.106095654682214;23.36;0.02;10;-3.84;-0.005
2026-03-15;-13.235206238999982;23.38;0.02;10;-3.8449999999999998;-0.005
2026-03-16;-13.238902581302888;23.400000000000002;0.02;10;-3.8500000000000005;-0.005
2026-03-17;-13.325347345367692;23.42;0.02;10;-3.8550000000000004;-0.005
2026-03-18;-13.350598576311246;23.44;0.02;10;-3.8600000000000003;-0.005
2026-03-19;-13.333013437324986;23.46;0.02;10;-3.865;-0.005
2026-03-20;-13.41778862008595;23.48;0.02;10;-3.87;-0.005
2026-03-21;-13.542409085167373;23.5;0.02;10;-3.875;-0.005
2026-03-22;-13.601063516335692;23.52;0.02;10;-3.88;-0.005
2026-03-23;-13.534895921924265;23.54;0.02;10;-3.885;-0.005
2026-03-24;-13.60548049828937;23.56;0.02;10;-3.8899999999999997;-0.005
2026-03-25;-13.657883212763302;23.580000000000002;0.02;10;-3.8950000000000005;-0.005
2026-03-26;-13.604506413211537;23.6;0.02;10;-3.9000000000000004;-0.005
2026-03-27;-13.721688881001349;23.62;0.02;10;-3.9050000000000002;-0.005
2026-03-28;-13.800722979605863;23.64;0.02;10;-3.91;-0.005
2026-03-29;-13.731928500875075;23.66;0.02;10;-3.915;-0.005
2026-03-30;-13.88010819254892;23.68;0.02;10;-3.92;-0.005
2026-03-31;-13.85645382413622;23.7;0.02;10;-3.925;-0.005
2026-04-01;-13.915617083468973;23.72;0.02;10;-3.9299999999999997;-0.005
2026-04-02;-13.94929279791659;23.740000000000002;0.02;10;-3.9350000000000005;-0.005
2026-04-03;-14.0249282319614;23.76;0.02;10;-3.9400000000000004;-0.005
2026-04-04;-14.081536974414187;23.78;0.02;10;-3.9450000000000003;-0.005
2026-04-05;-14.001928486988565;23.8;0.02;10;-3.95;-0.005
2026-04-06;-14.126909181625676;23.82;0.02;10;-3.955;-0.005
2026-04-07;-14.113515805099848;23.84;0.02;10;-3.96;-0.005
2026-04-08;-14.135880510183355;23.86;0.02;10;-3.965;-0.005
2026-04-09;-14.205047593601517;23.88;0.02;10;-3.9699999999999998;-0.005
2026-04-10;-14.328753065658077;23.900000000000002;0.02;10;-3.9750000000000005;-0.005
2026-04-11;-14.275743242920734;23.92;0.02;10;-3.9800000000000004;-0.005
2026-04-12;-14.389976475494887;23.94;0.02;10;-3.9850000000000003;-0.005
2026-04-13;-14.369423831587783;23.96;0.02;10;-3.99;-0.005
2026-04-14;-14.312575923764573;23.98;0.02;10;-3.995;-0.005
2026-04-15;-14.467692219679865;24.0;0.02;10;-4.0;-0.005
2026-04-16;-14.490351690081408;24.02;0.02;10;-4.005;-0.005
2026-04-17;-14.499438827545271;24.04;0.02;10;-4.01;-0.005
2026-04-18;-14.564711306165028;24.060000000000002;0.02;10;-4.015000000000001;-0.005
2026-04-19;-14.563791980937125;24.080000000000002;0.02;10;-4.0200000000000005;-0.005
2026-04-20;-14.547777390035266;24.1;0.02;10;-4.025;-0.005
2026-04-21;-14.766103008102672;24.12;0.02;10;-4.03;-0.005
2026-04-22;-14.739195359812397;24.14;0.02;10;-4.035;-0.005
2026-04-23;-14.764356522045922;24.16;0.02;10;-4.04;-0.005
2026-04-24;-14.813761214458015;24.18;0.02;10;-4.045;-0.005
2026-04-25;-14.853092050807732;24.2;0.02;10;-4.05;-0.005
2026-04-26;-14.857821898922158;24.22;0.02;10;-4.055;-0.005
2026-04-27;-14.851660454479411;24.240000000000002;0.02;10;-4.0600000000000005;-0.005
2026-04-28;-14.900254189519096;24.26;0.02;10;-4.065;-0.005
2026-04-29;-14.925573818857842;24.28;0.02;10;-4.07;-0.005
2026-04-30;-14.957872423251402;24.3;0.02;10;-4.075;-0.005
2026-05-01;-15.138952943123952;24.32;0.02;10;-4.08;-0.005
2026-05-02;-15.020614814595678;24.34;0.02;10;-4.085;-0.005
2026-05-03;-15.148432571788062;24.36;0.02;10;-4.09;-0.005
2026-05-04;-15.115813721225404;24.38;0.02;10;-4.095;-0.005
2026-05-05;-15.18413372159862;24.400000000000002;0.02;10;-4.1000000000000005;-0.005
2026-05-06;-15.190845233053242;24.42;0.02;10;-4.105;-0.005
2026-05-07;-15.27020374233767;24.44;0.02;10;-4.11;-0.005
2026-05-08;-15.289383764018595;24.46;0.02;10;-4.115;-0.005
2026-05-09;-15.307408548536873;24.48;0.02;10;-4.12;-0.005
2026-05-10;-15.246783082340164;24.5;0.02;10;-4.125;-0.005
2026-05-11;-15.300361107786802;24.52;0.02;10;-4.13;-0.005
2026-05-12;-15.357112215166389;24.54;0.02;10;-4.135;-0.005
2026-05-13;-15.463379030202722;24.560000000000002;0.02;10;-4.140000000000001;-0.005
2026-05-14;-15.421922102902027;24.580000000000002;0.02;10;-4.1450000000000005;-0.005
2026-05-15;-15.53327284785417;24.6;0.02;10;-4.15;-0.005
2026-05-16;-15.5605222910391;24.62;0.02;10;-4.155;-0.005
2026-05-17;-15.637887376048786;24.64;0.02;10;-4.16;-0.005
2026-05-18;-15.61994059132364;24.66;0.02;10;-4.165;-0.005
2026-05-19;-15.61754717390235;24.68;0.02;10;-4.17;-0.005
2026-05-20;-15.714658481123955;24.7;0.02;10;-4.175;-0.005
2026-05-21;-15.693984056201888;24.72;0.02;10;-4.18;-0.005
2026-05-22;-15.673735411257905;24.740000000000002;0.02;10;-4.1850000000000005;-0.005
2026-05-23;-15.707900905312751;24.76;0.02;10;-4.19;-0.005
2026-05-24;-15.877875247467301;24.78;0.02;10;-4.195;-0.005
2026-05-25;-15.75629066204256;24.8;0.02;10;-4.2;-0.005
2026-05-26;-15.784388277754134;24.82;0.02;10;-4.205;-0.005
2026-05-27;-15.849308902579079;24.84;0.02;10;-4.21;-0.005
2026-05-28;-15.851429755959767;24.86;0.02;10;-4.215;-0.005
2026-05-29;-15.905345909124815;24.88;0.02;10;-4.22;-0.005
2026-05-30;-15.876496834744248;24.900000000000002;0.02;10;-4.2250000000000005;-0.005
2026-05-31;-15.898094926491735;24.92;0.02;10;-4.23;-0.005
2026-06-01;-15.982911854545744;24.94;0.02;10;-4.235;-0.005
2026-06-02;-15.975661785335012;24.96;0.02;10;-4.24;-0.005
2026-06-03;-16.03270085124342;24.98;0.02;10;-4.245;-0.005
2026-06-04;-16.081791419012152;25.0;0.02;10;-4.25;-0.005
2026-06-05;-16.058364216696752;25.02;0.02;10;-4.255;-0.005
2026-06-06;-15.969677649028888;25.04;0.02;10;-4.26;-0.005
2026-06-07;-16.12519090882111;25.060000000000002;0.02;10;-4.265000000000001;-0.005
2026-06-08;-16.0535373508671;25.080000000000002;0.02;10;-4.2700000000000005;-0.005
2026-06-09;-16.141925731166356;25.1;0.02;10;-4.275;-0.005
2026-06-10;-16.178731025919614;25.12;0.02;10;-4.28;-0.005
2026-06-11;-16.106387627697366;25.14;0.02;10;-4.285;-0.005
2026-06-12;-16.097620607690597;25.16;0.02;10;-4.29;-0.005
2026-06-13;-16.161378253879793;25.18;0.02;10;-4.295;-0.005
2026-06-14;-16.17709850344668;25.2;0.02;10;-4.3;-0.005
2026-06-15;-16.167554791994586;25.22;0.02;10;-4.305;-0.005
2026-06-16;-16.25705784022498;25.240000000000002;0.02;10;-4.3100000000000005;-0.005
2026-06-17;-16.281840003366888;25.26;0.02;10;-4.315;-0.005
2026-06-18;-16.28868824129728;25.28;0.02;10;-4.32;-0.005
2026-06-19;-16.230453064785273;25.3;0.02;10;-4.325;-0.005
2026-06-20;-16.28904113860756;25.32;0.02;10;-4.33;-0.005
2026-06-21;-16.28696716639016;25.34;0.02;10;-4.335;-0.005
2026-06-22;-16.312480494242777;25.36;0.02;10;-4.34;-0.005
2026-06-23;-16.373440393661394;25.38;0.02;10;-4.345;-0.005
2026-06-24;-16.374466526834674;25.400000000000002;0.02;10;-4.3500000000000005;-0.005
2026-06-25;-16.32889921438918;25.42;0.02;10;-4.355;-0.005
2026-06-26;-16.341647273008196;25.44;0.02;10;-4.36;-0.005
2026-06-27;-16.406308376101755;25.46;0.02;10;-4.365;-0.005
2026-06-28;-16.331971990853987;25.48;0.02;10;-4.37;-0.005
2026-06-29;-16.43356706831862;25.5;0.02;10;-4.375;-0.005
2026-06-30;-16.503817836602604;25.52;0.02;10;-4.38;-0.005
2026-07-01;-16.417701752290384;25.54;0.02;10;-4.385;-0.005
2026-07-02;-16.41488089212565;25.560000000000002;0.02;10;-4.390000000000001;-0.005
2026-07-03;-16.368868138271612;25.580000000000002;0.02;10;-4.3950000000000005;-0.005
2026-07-04;-16.369010901099465;25.6;0.02;10;-4.4;-0.005
2026-07-05;-16.380912369382926;25.62;0.02;10;-4.405;-0.005
2026-07-06;-16.43154580603634;25.64;0.02;10;-4.41;-0.005
2026-07-07;-16.34315966208682;25.66;0.02;10;-4.415;-0.005
2026-07-08;-16.439386150400495;25.68;0.02;10;-4.42;-0.005
2026-07-09;-16.337406651235142;25.7;0.02;10;-4.425;-0.005
2026-07-10;-16.41220928966372;25.72;0.02;10;-4.43;-0.005
2026-07-11;-16.430220620926878;25.740000000000002;0.02;10;-4.4350000000000005;-0.005
2026-07-12;-16.412514037357496;25.76;0.02;10;-4.44;-0.005
2026-07-13;-16.40556233412934;25.78;0.02;10;-4.445;-0.005
2026-07-14;-16.47234941794307;25.8;0.02;10;-4.45;-0.005
2026-07-15;-16.439677163297475;25.82;0.02;10;-4.455;-0.005
2026-07-16;-16.336468229626846;25.84;0.02;10;-4.46;-0.005
2026-07-17;-16.50303909380046;25.86;0.02;10;-4.465;-0.005
2026-07-18;-16.36228171772129;25.88;0.02;10;-4.47;-0.005
2026-07-19;-16.39211858923908;25.900000000000002;0.02;10;-4.4750000000000005;-0.005
2026-07-20;-16.331397078494902;25.92;0.02;10;-4.48;-0.005
2026-07-21;-16.320059084180087;25.94;0.02;10;-4.485;-0.005
2026-07-22;-16.397828701331928;25.96;0.02;10;-4.49;-0.005
2026-07-23;-16.414056659971948;25.98;0.02;10;-4.495;-0.005
2026-07-24;-16.354474331773265;26.0;0.02;10;-4.5;-0.005
2026-07-25;-16.37230445295463;26.02;0.02;10;-4.505;-0.005
2026-07-26;-16.257921094766616;26.04;0.02;10;-4.51;-0.005
2026-07-27;-16.348791361476426;26.060000000000002;0.02;10;-4.515000000000001;-0.005
2026-07-28;-16.28172931937259;26.080000000000002;0.02;10;-4.5200000000000005;-0.005
2026-07-29;-16.26448443333888;26.1;0.02;10;-4.525;-0.005
2026-07-30;-16.275252770121366;26.12;0.02;10;-4.53;-0.005
2026-07-31;-16.238809730431974;26.14;0.02;10;-4.535;-0.005
2026-08-01;-16.36311651171784;26.16;0.02;10;-4.54;-0.005
2026-08-02;-16.274508462436764;26.18;0.02;10;-4.545;-0.005
2026-08-03;-16.253921945559952;26.2;0.02;10;-4.55;-0.005
2026-08-04;-16.288038003110056;26.22;0.02;10;-4.555;-0.005
2026-08-05;-16.216586731816758;26.240000000000002;0.02;10;-4.5600000000000005;-0.005
2026-08-06;-16.213561612003858;26.26;0.02;10;-4.565;-0.005
2026-08-07;-16.293433247708336;26.28;0.02;10;-4.57;-0.005
2026-08-08;-16.216010678115975;26.3;0.02;10;-4.575;-0.005
2026-08-09;-16.1970178198416;26.32;0.02;10;-4.58;-0.005
2026-08-10;-16.226033908704526;26.34;0.02;10;-4.585;-0.005
2026-08-11;-16.17153647594107;26.36;0.02;10;-4.59;-0.005
2026-08-12;-16.164519748226937;26.38;0.02;10;-4.595;-0.005
2026-08-13;-15.97661999286867;26.400000000000002;0.02;10;-4.6000000000000005;-0.005
2026-08-14;-16.09938571038561;26.42;0.02;10;-4.605;-0.005
2026-08-15;-16.036016916662994;26.44;0.02;10;-4.61;-0.005
2026-08-16;-16.190911328623898;26.46;0.02;10;-4.615;-0.005
2026-08-17;-16.051213430681038;26.48;0.02;10;-4.62;-0.005
2026-08-18;-16.015902848720998;26.5;0.02;10;-4.625;-0.005
2026-08-19;-15.989695229071874;26.52;0.02;10;-4.63;-0.005
2026-08-20;-15.987369565517096;26.54;0.02;10;-4.635;-0.005
2026-08-21;-15.927965939931504;26.560000000000002;0.02;10;-4.640000000000001;-0.005
2026-08-22;-15.904082111091274;26.580000000000002;0.02;10;-4.6450000000000005;-0.005
2026-08-23;-15.942692020170634;26.6;0.02;10;-4.65;-0.005
2026-08-24;-15.810297169177495;26.62;0.02;10;-4.655;-0.005
2026-08-25;-15.828931289213747;26.64;0.02;10;-4.66;-0.005
2026-08-26;-15.878233950919423;26.66;0.02;10;-4.665;-0.005
2026-08-27;-15.804548753885937;26.68;0.02;10;-4.67;-0.005
2026-08-28;-15.762327235136404;26.7;0.02;10;-4.675;-0.005
2026-08-29;-15.727545323014308;26.72;0.02;10;-4.68;-0.005
2026-08-30;-15.70092649467532;26.740000000000002;0.02;10;-4.6850000000000005;-0.005
2026-08-31;-15.692978187734965;26.76;0.02;10;-4.69;-0.005
2026-09-01;-15.733756070721853;26.78;0.02;10;-4.695;-0.005
2026-09-02;-15.731981426125522;26.8;0.02;10;-4.7;-0.005
2026-09-03;-15.578462920614324;26.82;0.02;10;-4.705;-0.005
2026-09-04;-15.653970916258086;26.84;0.02;10;-4.71;-0.005
2026-09-05;-15.607578653189128;26.86;0.02;10;-4.715;-0.005
2026-09-06;-15.612191192417658;26.88;0.02;10;-4.72;-0.005
2026-09-07;-15.498200897674323;26.900000000000002;0.02;10;-4.7250000000000005;-0.005
2026-09-08;-15.645218700492697;26.92;0.02;10;-4.73;-0.005
2026-09-09;-15.493368264891721;26.94;0.02;10;-4.735;-0.005
2026-09-10;-15.415136936001979;26.96;0.02;10;-4.74;-0.005
2026-09-11;-15.468378255960356;26.98;0.02;10;-4.745;-0.005
2026-09-12;-15.397109825698978;27.0;0.02;10;-4.75;-0.005
2026-09-13;-15.368555373861646;27.02;0.02;10;-4.755;-0.005
2026-09-14;-15.419830600876667;27.04;0.02;10;-4.76;-0.005
2026-09-15;-15.335009257692011;27.060000000000002;0.02;10;-4.765000000000001;-0.005
2026-09-16;-15.321721331188211;27.080000000000002;0.02;10;-4.7700000000000005;-0.005
2026-09-17;-15.31862281201535;27.1;0.02;10;-4.775;-0.005
2026-09-18;-15.239288529816406;27.12;0.02;10;-4.78;-0.005
2026-09-19;-15.224812254160803;27.14;0.02;10;-4.785;-0.005
2026-09-20;-15.143698530684947;27.16;0.02;10;-4.79;-0.005
2026-09-21;-15.080306902896558;27.18;0.02;10;-4.795;-0.005
2026-09-22;-15.107560216284448;27.2;0.02;10;-4.8;-0.005
2026-09-23;-15.068400155942157;27.22;0.02;10;-4.805;-0.005
2026-09-24;-15.058736501996455;27.240000000000002;0.02;10;-4.8100000000000005;-0.005
2026-09-25;-15.060987124884075;27.26;0.02;10;-4.815;-0.005
2026-09-26;-15.03223880117102;27.28;0.02;10;-4.82;-0.005
2026-09-27;-14.91158238867089;27.3;0.02;10;-4.825;-0.005
2026-09-28;-14.923261900899583;27.32;0.02;10;-4.83;-0.005
2026-09-29;-14.9242789885629;27.34;0.02;10;-4.835;-0.005
2026-09-30;-14.891499186402271;27.36;0.02;10;-4.84;-0.005
2026-10-01;-14.858194760676604;27.38;0.02;10;-4.845;-0.005
2026-10-02;-14.824077022841514;27.400000000000002;0.02;10;-4.8500000000000005;-0.005
2026-10-03;-14.848190053677198;27.42;0.02;10;-4.855;-0.005
2026-10-04;-14.846475017272457;27.44;0.02;10;-4.86;-0.005
2026-10-05;-14.853850114827122;27.46;0.02;10;-4.865;-0.005
2026-10-06;-14.765290690982638;27.48;0.02;10;-4.87;-0.005
2026-10-07;-14.640187694084235;27.5;0.02;10;-4.875;-0.005
2026-10-08;-14.597392632318357;27.52;0.02;10;-4.88;-0.005
2026-10-09;-14.636213666839879;27.54;0.02;10;-4.885;-0.005
2026-10-10;-14.589965091680897;27.560000000000002;0.02;10;-4.890000000000001;-0.005
2026-10-11;-14.570892669070744;27.580000000000002;0.02;10;-4.8950000000000005;-0.005
2026-10-12;-14.566738913272486;27.6;0.02;10;-4.9;-0.005
2026-10-13;-14.513106357957472;27.62;0.02;10;-4.905;-0.005
2026-10-14;-14.498366485255685;27.64;0.02;10;-4.91;-0.005
2026-10-15;-14.52196013967474;27.66;0.02;10;-4.915;-0.005
2026-10-16;-14.454735675882343;27.68;0.02;10;-4.92;-0.005
2026-10-17;-14.39056285355074;27.7;0.02;10;-4.925;-0.005
2026-10-18;-14.402239367174474;27.72;0.02;10;-4.93;-0.005
2026-10-19;-14.310156675502599;27.740000000000002;0.02;10;-4.9350000000000005;-0.005
2026-10-20;-14.292786791891;27.76;0.02;10;-4.94;-0.005
2026-10-21;-14.210292870128342;27.78;0.02;10;-4.945;-0.005
2026-10-22;-14.216105010884394;27.8;0.02;10;-4.95;-0.005
2026-10-23;-14.177010209407454;27.82;0.02;10;-4.955;-0.005
2026-10-24;-14.209072151383651;27.84;0.02;10;-4.96;-0.005
2026-10-25;-14.225097392882423;27.86;0.02;10;-4.965;-0.005
2026-10-26;-14.15929142234943;27.88;0.02;10;-4.97;-0.005
2026-10-27;-14.124794083249753;27.900000000000002;0.02;10;-4.9750000000000005;-0.005
2026-10-28;-14.099703279826008;27.92;0.02;10;-4.98;-0.005
2026-10-29;-14.105837095629184;27.94;0.02;10;-4.985;-0.005
2026-10-30;-14.003504777032429;27.96;0.02;10;-4.99;-0.005
2026-10-31;-14.009177964594834;27.98;0.02;10;-4.995;-0.005
2026-11-01;-13.931676618178972;28.0;0.02;10;-5.0;-0.005
2026-11-02;-14.022780664302548;28.02;0.02;10;-5.005;-0.005
2026-11-03;-13.876371679904116;28.04;0.02;10;-5.01;-0.005
2026-11-04;-13.899040701911591;28.060000000000002;0.02;10;-5.015000000000001;-0.005
2026-11-05;-13.902920156974716;28.080000000000002;0.02;10;-5.0200000000000005;-0.005
2026-11-06;-13.853820915889477;28.1;0.02;10;-5.025;-0.005
2026-11-07;-13.902226640678354;28.12;0.02;10;-5.03;-0.005
2026-11-08;-13.839649913465305;28.14;0.02;10;-5.035;-0.005
2026-11-09;-13.853837666561777;28.16;0.02;10;-5.04;-0.005
2026-11-10;-13.887530596459069;28.18;0.02;10;-5.045;-0.005
2026-11-11;-13.828945574697663;28.2;0.02;10;-5.05;-0.005
2026-11-12;-13.812033731941327;28.22;0.02;10;-5.055;-0.005
2026-11-13;-13.785994494305267;28.240000000000002;0.02;10;-5.0600000000000005;-0.005
2026-11-14;-13.732904293225275;28.26;0.02;10;-5.065;-0.005
2026-11-15;-13.645040614310547;28.28;0.02;10;-5.07;-0.005
2026-11-16;-13.691174270758118;28.3;0.02;10;-5.075;-0.005
2026-11-17;-13.67574001023136;28.32;0.02;10;-5.08;-0.005
2026-11-18;-13.650113830046148;28.34;0.02;10;-5.085;-0.005
2026-11-19;-13.596830231358027;28.36;0.02;10;-5.09;-0.005
2026-11-20;-13.486379714406024;28.38;0.02;10;-5.095;-0.005
2026-11-21;-13.60020520352862;28.400000000000002;0.02;10;-5.1000000000000005;-0.005
2026-11-22;-13.549744488336735;28.42;0.02;10;-5.105;-0.005
2026-11-23;-13.4930083086861;28.44;0.02;10;-5.11;-0.005
2026-11-24;-13.518795472329412;28.46;0.02;10;-5.115;-0.005
2026-11-25;-13.571077235163678;28.48;0.02;10;-5.12;-0.005
2026-11-26;-13.450368166183608;28.5;0.02;10;-5.125;-0.005
2026-11-27;-13.47538672210197;28.52;0.02;10;-5.13;-0.005
2026-11-28;-13.416428410912003;28.54;0.02;10;-5.135;-0.005
2026-11-29;-13.44989977937254;28.560000000000002;0.02;10;-5.140000000000001;-0.005
2026-11-30;-13.466202154530425;28.580000000000002;0.02;10;-5.1450000000000005;-0.005
2026-12-01;-13.396442803298536;28.6;0.02;10;-5.15;-0.005
2026-12-02;-13.385313882381467;28.62;0.02;10;-5.155;-0.005
2026-12-03;-13.474857722076202;28.64;0.02;10;-5.16;-0.005
2026-12-04;-13.337716200520106;28.66;0.02;10;-5.165;-0.005
2026-12-05;-13.369261555419097;28.68;0.02;10;-5.17;-0.005
2026-12-06;-13.340636967042439;28.7;0.02;10;-5.175;-0.005
2026-12-07;-13.256205086129377;28.72;0.02;10;-5.18;-0.005
2026-12-08;-13.347618224146013;28.740000000000002;0.02;10;-5.1850000000000005;-0.005
2026-12-09;-13.292895791209261;28.76;0.02;10;-5.19;-0.005
2026-12-10;-13.336086589684209;28.78;0.02;10;-5.195;-0.005
2026-12-11;-13.324403912810073;28.8;0.02;10;-5.2;-0.005
2026-12-12;-13.32070562284462;28.82;0.02;10;-5.205;-0.005
2026-12-13;-13.330053035990897;28.84;0.02;10;-5.21;-0.005
2026-12-14;-13.272795026443342;28.86;0.02;10;-5.215;-0.005
2026-12-15;-13.33984004380023;28.88;0.02;10;-5.22;-0.005
2026-12-16;-13.310481767853883;28.900000000000002;0.02;10;-5.2250000000000005;-0.005
