LTd_history,MP_history,anm_type,p_anm
"[2.3479680509984585e-05, 1.7743867849862377e-05, 1.9769956439199826e-05, 3.1733828848346385e-05, 4.471530508033008e-05, 4.277975822564112e-05, 6.322143996783049e-05, 4.858279267819196e-06, -0.00011740436052261799]","[2.664007697260243, 2.7326831883802387, 2.7415137330446724, 2.7813059532022493, 2.7991623753287467, 2.991572302871131, 3.401040917748752, 3.4484631355953534, 0.0]",3,0.0022495139830122296
"[3.4827781995179315e-05, 2.3479680509984585e-05, 1.7743867849862377e-05, 2.9228223113582472e-05, 4.159941061626586e-05, 4.333654847528889e-05, 7.15445861334367e-05, -6.42538681558906e-06, -0.00011546452840637362]","[2.7415918121202116, 2.664007697260243, 2.7326831883802387, 2.783698787977383, 2.775122692475759, 2.869289108441925, 3.2655804322694433, 3.55332317051406, 0.0]",3,0.0025136380405511903
"[4.71571786971156e-05, 3.4827781995179315e-05, 2.3479680509984585e-05, 1.9769956439199826e-05, 3.6986499601807564e-05, 4.54688259173292e-05, 7.428805604978724e-05, -5.802715875882124e-06, -0.00011877235118637957]","[2.950030752071484, 2.7415918121202116, 2.664007697260243, 2.7415137330446724, 2.8037046280033313, 2.8620346182181615, 3.1190457751125558, 3.5361871679730044, 0.0]",3,0.00244128623831838
"[6.413512761301306e-05, 4.71571786971156e-05, 3.4827781995179315e-05, 1.7743867849862377e-05, 3.351080329099163e-05, 4.963618299543084e-05, 6.983006203448023e-05, 2.1631954208586176e-06, -0.00011711475262675823]","[2.9881941440033266, 2.950030752071484, 2.7415918121202116, 2.7326831883802387, 2.8037737021690012, 2.856115880162084, 3.121375165441141, 2.884380597321065, 0.0]",3,0.0025802446574099275
"[6.874764801388342e-05, 6.413512761301306e-05, 4.71571786971156e-05, 2.3479680509984585e-05, 3.1733828848346385e-05, 5.695329793926215e-05, 6.886846412739542e-05, 5.065361533561539e-06, -0.00011195703840546206]","[2.9147611996040466, 2.9881941440033266, 2.950030752071484, 2.664007697260243, 2.7813059532022493, 2.838924402090748, 3.125837603936591, 2.838165196873651, 0.0]",3,0.0030011339989795827
"[7.545618925113586e-05, 6.874764801388342e-05, 6.413512761301306e-05, 3.4827781995179315e-05, 2.9228223113582472e-05, 5.5993417286120186e-05, 6.370102048763982e-05, 1.1480082485919742e-05, -0.00010458135194792502]","[2.877252210808608, 2.9147611996040466, 2.9881941440033266, 2.7415918121202116, 2.783698787977383, 2.901775537804085, 3.152089930235217, 2.8314197313389653, 0.0]",3,0.003696984119254243
"[8.909009418123089e-05, 7.545618925113586e-05, 6.874764801388342e-05, 4.71571786971156e-05, 1.9769956439199826e-05, 5.733409851198884e-05, 5.560660915974185e-05, 1.4759140301127743e-05, -9.791834624141642e-05]","[2.8491728744928277, 2.877252210808608, 2.9147611996040466, 2.950030752071484, 2.7415137330446724, 2.9731958432128174, 3.1691531196851783, 2.833437151288269, 0.0]",3,0.004935056349781462
"[0.00010715176416945598, 8.909009418123089e-05, 7.545618925113586e-05, 6.413512761301306e-05, 1.7743867849862377e-05, 5.305148487851718e-05, 5.806416684127522e-05, 1.5214174765574937e-05, -9.734276007868915e-05]","[2.880213102511758, 2.8491728744928277, 2.877252210808608, 2.9881941440033266, 2.7326831883802387, 2.7466291107997804, 3.093864779906574, 2.8874300841212137, 0.0]",3,0.00447194303951529
"[0.00012878479332296584, 0.00010715176416945598, 8.909009418123089e-05, 6.874764801388342e-05, 2.3479680509984585e-05, 4.471530508033008e-05, 5.5070644598495206e-05, 1.014546180549275e-05, -9.310735559782232e-05]","[3.074165558200729, 2.880213102511758, 2.8491728744928277, 2.9147611996040466, 2.664007697260243, 2.7991623753287467, 3.091702962633828, 2.8963186545046615, 0.0]",3,0.005415282243122373
"[0.00013369770354447312, 0.00012878479332296584, 0.00010715176416945598, 7.545618925113586e-05, 3.4827781995179315e-05, 4.159941061626586e-05, 5.5678193589661e-05, 3.2328083080252465e-06, -8.562375752904735e-05]","[3.0785251425953324, 3.074165558200729, 2.880213102511758, 2.877252210808608, 2.7415918121202116, 2.775122692475759, 3.077870498409112, 2.9112654397362894, 0.0]",3,0.005232254703055804
"[0.00014391288954511351, 0.00013369770354447312, 0.00012878479332296584, 8.909009418123089e-05, 4.71571786971156e-05, 3.6986499601807564e-05, 5.523295574411996e-05, -2.2685064776541755e-06, -7.65370835917178e-05]","[3.1219091669593593, 3.0785251425953324, 3.074165558200729, 2.8491728744928277, 2.950030752071484, 2.8037046280033313, 3.0819517981852464, 2.8843057024004515, 0.0]",3,0.005526617591095587
"[0.0001471830527940362, 0.00014391288954511351, 0.00013369770354447312, 0.00010715176416945598, 6.413512761301306e-05, 3.351080329099163e-05, 5.427706251010466e-05, 6.778400753841586e-07, -7.195743172673836e-05]","[3.1292386078116476, 3.1219091669593593, 3.0785251425953324, 2.880213102511758, 2.9881941440033266, 2.8037737021690012, 3.1002018898048322, 2.8915162833664785, 0.0]",3,0.0060347306850208
"[0.00015084351406287756, 0.0001471830527940362, 0.00014391288954511351, 0.00012878479332296584, 6.874764801388342e-05, 3.1733828848346385e-05, 4.7693363533194886e-05, 1.2154022677655612e-05, -7.330619229794376e-05]","[3.1512310151930163, 3.1292386078116476, 3.1219091669593593, 3.074165558200729, 2.9147611996040466, 2.7813059532022493, 3.091622466981703, 2.949518837605128, 0.0]",3,0.005552897301644701
"[0.00015584631443864855, 0.00015084351406287756, 0.0001471830527940362, 0.00013369770354447312, 7.545618925113586e-05, 2.9228223113582472e-05, 4.496850386202207e-05, 1.6805084577181297e-05, -6.675967937464944e-05]","[3.174962465234583, 3.1512310151930163, 3.1292386078116476, 3.0785251425953324, 2.877252210808608, 2.783698787977383, 3.0769378072127265, 3.0129330605484754, 0.0]",3,0.005931232847576932
"[0.00015520914237552788, 0.00015584631443864855, 0.00015084351406287756, 0.00014391288954511351, 8.909009418123089e-05, 1.9769956439199826e-05, 4.798224286362225e-05, 1.598140965933211e-05, -7.228067556423431e-05]","[3.156325585472642, 3.174962465234583, 3.1512310151930163, 3.1219091669593593, 2.8491728744928277, 2.7415137330446724, 3.015053589063226, 3.019031319338457, 0.0]",3,0.004941603918271445
"[0.00015724580879371435, 0.00015520914237552788, 0.00015584631443864855, 0.0001471830527940362, 0.00010715176416945598, 1.7743867849862377e-05, 4.6966256408548755e-05, 2.581943898266058e-05, -8.239008273079726e-05]","[3.141798910492099, 3.156325585472642, 3.174962465234583, 3.1292386078116476, 2.880213102511758, 2.7326831883802387, 3.0560470229244294, 3.06209299221781, 0.0]",3,0.0045607436646510425
"[0.00015164096751444386, 0.00015724580879371435, 0.00015520914237552788, 0.00015084351406287756, 0.00012878479332296584, 2.3479680509984585e-05, 4.277975822564112e-05, 3.721976729360292e-05, -8.269359270250684e-05]","[3.1308632486416896, 3.141798910492099, 3.156325585472642, 3.1512310151930163, 3.074165558200729, 2.664007697260243, 2.991572302871131, 3.131755474665591, 0.0]",3,0.0046503321596591965
"[0.00014567555560599982, 0.00015164096751444386, 0.00015724580879371435, 0.00015584631443864855, 0.00013369770354447312, 3.4827781995179315e-05, 4.333654847528889e-05, 5.181870425125387e-05, -8.786363759026887e-05]","[3.1298071322449155, 3.1308632486416896, 3.141798910492099, 3.174962465234583, 3.0785251425953324, 2.7415918121202116, 2.869289108441925, 3.2598144372721793, 2.432647533822267]",3,0.004888604146346084
"[0.00014329221937029078, 0.00014567555560599982, 0.00015164096751444386, 0.00015520914237552788, 0.00014391288954511351, 4.71571786971156e-05, 4.54688259173292e-05, 6.26078564272875e-05, -9.742093189880092e-05]","[3.167385994075091, 3.1298071322449155, 3.1308632486416896, 3.156325585472642, 3.1219091669593593, 2.950030752071484, 2.8620346182181615, 3.3261566253569406, 2.4417854858467374]",3,0.004352120193727862
"[0.0001441028567771069, 0.00014329221937029078, 0.00014567555560599982, 0.00015724580879371435, 0.0001471830527940362, 6.413512761301306e-05, 4.963618299543084e-05, 6.83917220307734e-05, -0.00010666921667424311]","[3.174194941865819, 3.167385994075091, 3.1298071322449155, 3.141798910492099, 3.1292386078116476, 2.9881941440033266, 2.856115880162084, 3.332875166302981, 2.3769611546991465]",3,0.0039304749420257645
"[0.0001398059719872071, 0.0001441028567771069, 0.00014329221937029078, 0.00015164096751444386, 0.00015084351406287756, 6.874764801388342e-05, 5.695329793926215e-05, 6.652582711623087e-05, -0.00011776945951683248]","[3.117179603775171, 3.174194941865819, 3.167385994075091, 3.1308632486416896, 3.1512310151930163, 2.9147611996040466, 2.838924402090748, 3.337501087334647, 2.381241968206613]",3,0.0037125666778014413
"[0.00013340600128171622, 0.0001398059719872071, 0.0001441028567771069, 0.00014567555560599982, 0.00015584631443864855, 7.545618925113586e-05, 5.5993417286120186e-05, 6.41389182511936e-05, -0.0001264107917451881]","[3.026569988916042, 3.117179603775171, 3.174194941865819, 3.1298071322449155, 3.174962465234583, 2.877252210808608, 2.901775537804085, 3.3319495928881353, 2.375115806560443]",3,0.003282652647787747
"[0.00012772570946359646, 0.00013340600128171622, 0.0001398059719872071, 0.00014329221937029078, 0.00015520914237552788, 8.909009418123089e-05, 5.733409851198884e-05, 6.173708744553776e-05, -0.0001280952995589728]","[2.992055790012752, 3.026569988916042, 3.117179603775171, 3.167385994075091, 3.156325585472642, 2.8491728744928277, 2.9731958432128174, 3.325470893752657, 2.435980995181985]",3,0.002786952163015588
"[0.00011931903899945601, 0.00012772570946359646, 0.00013340600128171622, 0.0001441028567771069, 0.00015724580879371435, 0.00010715176416945598, 5.305148487851718e-05, 6.214365753955864e-05, -0.00013231383452219278]","[3.1131428732627118, 2.992055790012752, 3.026569988916042, 3.174194941865819, 3.141798910492099, 2.880213102511758, 2.7466291107997804, 3.325237742212872, 2.4276885916363486]",3,0.0033753593515920043
"[0.00010698301625664105, 0.00011931903899945601, 0.00012772570946359646, 0.0001398059719872071, 0.00015164096751444386, 0.00012878479332296584, 4.471530508033008e-05, 5.736133332472275e-05, -0.0001438726292974781]","[3.228188731069487, 3.1131428732627118, 2.992055790012752, 3.117179603775171, 3.1308632486416896, 3.074165558200729, 2.7991623753287467, 3.3083455962238326, 2.4372115229784264]",3,0.0029097807594414063
"[0.00011000852991081046, 0.00010698301625664105, 0.00011931903899945601, 0.00013340600128171622, 0.00014567555560599982, 0.00013369770354447312, 4.159941061626586e-05, 5.721054248145027e-05, -0.0001438969723929023]","[3.258675772027048, 3.228188731069487, 3.1131428732627118, 3.026569988916042, 3.1298071322449155, 3.0785251425953324, 2.775122692475759, 3.308340551485639, 2.45994412462476]",3,0.002575343492511538
"[0.00010394141731969485, 0.00011000852991081046, 0.00010698301625664105, 0.00012772570946359646, 0.00014329221937029078, 0.00014391288954511351, 3.6986499601807564e-05, 6.827762417825194e-05, -0.00013943764066595127]","[3.259253700756552, 3.258675772027048, 3.228188731069487, 2.992055790012752, 3.167385994075091, 3.1219091669593593, 2.8037046280033313, 3.430753767032942, 2.5235094942752077]",3,0.0022399366806062477
"[9.386959055598526e-05, 0.00010394141731969485, 0.00011000852991081046, 0.00011931903899945601, 0.0001441028567771069, 0.0001471830527940362, 3.351080329099163e-05, 7.612063338383572e-05, -0.00014198576910408268]","[3.349414332064652, 3.259253700756552, 3.258675772027048, 3.1131428732627118, 3.174194941865819, 3.1292386078116476, 2.8037737021690012, 3.5133154200015277, 2.522609001607343]",3,0.0021387868483474224
"[7.937945069982089e-05, 9.386959055598526e-05, 0.00010394141731969485, 0.00010698301625664105, 0.0001398059719872071, 0.00015084351406287756, 3.1733828848346385e-05, 7.188291105081369e-05, -0.00014661460893949078]","[3.4241100024013, 3.349414332064652, 3.259253700756552, 3.228188731069487, 3.117179603775171, 3.1512310151930163, 2.7813059532022493, 3.508056385828749, 2.5318726273961345]",3,0.0019948379897630716
"[6.687538461540039e-05, 7.937945069982089e-05, 9.386959055598526e-05, 0.00011000852991081046, 0.00013340600128171622, 0.00015584631443864855, 2.9228223113582472e-05, 6.687803997988455e-05, -0.0001364611284785155]","[3.520972448471116, 3.4241100024013, 3.349414332064652, 3.258675772027048, 3.026569988916042, 3.174962465234583, 2.783698787977383, 3.4930189521036468, 2.6116700081040065]",3,0.0019511540721470699
"[5.260585121263787e-05, 6.687538461540039e-05, 7.937945069982089e-05, 0.00010394141731969485, 0.00012772570946359646, 0.00015520914237552788, 1.9769956439199826e-05, 6.855715863575838e-05, -0.00013169144778700623]","[3.5611300603773146, 3.520972448471116, 3.4241100024013, 3.259253700756552, 2.992055790012752, 3.156325585472642, 2.7415137330446724, 3.4447440949934656, 2.6377416438970083]",3,0.001964219036068603
"[4.001142634842044e-05, 5.260585121263787e-05, 6.687538461540039e-05, 9.386959055598526e-05, 0.00011931903899945601, 0.00015724580879371435, 1.7743867849862377e-05, 6.839378630897695e-05, -0.00013474183242809509]","[3.609202028561942, 3.5611300603773146, 3.520972448471116, 3.349414332064652, 3.1131428732627118, 3.141798910492099, 2.7326831883802387, 3.3231359405207166, 2.6211325348890635]",3,0.001972994063646906
"[3.12803117947017e-05, 4.001142634842044e-05, 5.260585121263787e-05, 7.937945069982089e-05, 0.00010698301625664105, 0.00015164096751444386, 2.3479680509984585e-05, 6.322143996783049e-05, -0.00013934650728949192]","[3.6121772016028495, 3.609202028561942, 3.5611300603773146, 3.4241100024013, 3.228188731069487, 3.1308632486416896, 2.664007697260243, 3.401040917748752, 2.6303154736512493]",3,0.0019184667989180031
"[2.5171528097945294e-05, 3.12803117947017e-05, 4.001142634842044e-05, 6.687538461540039e-05, 0.00011000852991081046, 0.00014567555560599982, 3.4827781995179315e-05, 7.15445861334367e-05, -0.00013544265356763645]","[3.6401048446163085, 3.6121772016028495, 3.609202028561942, 3.520972448471116, 3.258675772027048, 3.1298071322449155, 2.7415918121202116, 3.2655804322694433, 2.6265844531884213]",3,0.001917172539790174
"[1.4142283014050009e-05, 2.5171528097945294e-05, 3.12803117947017e-05, 5.260585121263787e-05, 0.00010394141731969485, 0.00014329221937029078, 4.71571786971156e-05, 7.428805604978724e-05, -0.0001402252885491169]","[3.6465000598695294, 3.6401048446163085, 3.6121772016028495, 3.5611300603773146, 3.259253700756552, 3.167385994075091, 2.950030752071484, 3.1190457751125558, 2.632338103128168]",3,0.0019930385000114974
"[-5.604780005484138e-07, 1.4142283014050009e-05, 2.5171528097945294e-05, 4.001142634842044e-05, 9.386959055598526e-05, 0.0001441028567771069, 6.413512761301306e-05, 6.983006203448023e-05, -0.00014746799023198387]","[3.64060773800216, 3.6465000598695294, 3.6401048446163085, 3.609202028561942, 3.349414332064652, 3.174194941865819, 2.9881941440033266, 3.121375165441141, 2.623221399067956]",3,0.002019843162732629
"[-7.0320474137719855e-06, -5.604780005484138e-07, 1.4142283014050009e-05, 3.12803117947017e-05, 7.937945069982089e-05, 0.0001398059719872071, 6.874764801388342e-05, 6.886846412739542e-05, -0.0001473561556914122]","[3.6191617866177044, 3.64060773800216, 3.6465000598695294, 3.6121772016028495, 3.4241100024013, 3.117179603775171, 2.9147611996040466, 3.125837603936591, 2.6226488318476817]",3,0.002032049790632773
"[-1.0584649028398985e-05, -7.0320474137719855e-06, -5.604780005484138e-07, 2.5171528097945294e-05, 6.687538461540039e-05, 0.00013340600128171622, 7.545618925113586e-05, 6.370102048763982e-05, -0.00014678113976449692]","[3.6086209451912814, 3.6191617866177044, 3.64060773800216, 3.6401048446163085, 3.520972448471116, 3.026569988916042, 2.877252210808608, 3.152089930235217, 2.5795818898958025]",3,0.0020418501967273553
"[-1.128594754961931e-05, -1.0584649028398985e-05, -7.0320474137719855e-06, 1.4142283014050009e-05, 5.260585121263787e-05, 0.00012772570946359646, 8.909009418123089e-05, 5.560660915974185e-05, -0.00013635795086235756]","[3.645324927538006, 3.6086209451912814, 3.6191617866177044, 3.6465000598695294, 3.5611300603773146, 2.992055790012752, 2.8491728744928277, 3.1691531196851783, 2.5943165649947586]",3,0.002079182185758643
"[-1.5002205711912981e-05, -1.128594754961931e-05, -1.0584649028398985e-05, -5.604780005484138e-07, 4.001142634842044e-05, 0.00011931903899945601, 0.00010715176416945598, 5.806416684127522e-05, -0.00012869447750920841]","[3.6376649715849925, 3.645324927538006, 3.6086209451912814, 3.64060773800216, 3.609202028561942, 3.1131428732627118, 2.880213102511758, 3.093864779906574, 2.6322638110431242]",3,0.0020918054456605037
"[-2.310299767610055e-05, -1.5002205711912981e-05, -1.128594754961931e-05, -7.0320474137719855e-06, 3.12803117947017e-05, 0.00010698301625664105, 0.00012878479332296584, 5.5070644598495206e-05, -0.00011924552293088477]","[3.6758780827931066, 3.6376649715849925, 3.645324927538006, 3.6191617866177044, 3.6121772016028495, 3.228188731069487, 3.074165558200729, 3.091702962633828, 2.700971880569505]",3,0.0021062180640837275
"[-2.2584985791363052e-05, -2.310299767610055e-05, -1.5002205711912981e-05, -1.0584649028398985e-05, 2.5171528097945294e-05, 0.00011000852991081046, 0.00013369770354447312, 5.5678193589661e-05, -0.0001160692142765496]","[3.692885966531554, 3.6758780827931066, 3.6376649715849925, 3.6086209451912814, 3.6401048446163085, 3.258675772027048, 3.0785251425953324, 3.077870498409112, 2.6936454290634124]",3,0.0021056998866534897
"[-2.536599550987632e-05, -2.2584985791363052e-05, -2.310299767610055e-05, -1.128594754961931e-05, 1.4142283014050009e-05, 0.00010394141731969485, 0.00014391288954511351, 5.523295574411996e-05, -0.00010623936017577599]","[3.6996688880194277, 3.692885966531554, 3.6758780827931066, 3.645324927538006, 3.6465000598695294, 3.259253700756552, 3.1219091669593593, 3.0819517981852464, 2.7480611775013943]",3,0.002151482864160342
"[-2.492254367707794e-05, -2.536599550987632e-05, -2.2584985791363052e-05, -1.5002205711912981e-05, -5.604780005484138e-07, 9.386959055598526e-05, 0.0001471830527940362, 5.427706251010466e-05, -9.351338587632373e-05]","[3.7003305651268255, 3.6996688880194277, 3.692885966531554, 3.6376649715849925, 3.64060773800216, 3.349414332064652, 3.1292386078116476, 3.1002018898048322, 2.903512870189685]",3,0.002146329236472251
"[-3.162907643575914e-05, -2.492254367707794e-05, -2.536599550987632e-05, -2.310299767610055e-05, -7.0320474137719855e-06, 7.937945069982089e-05, 0.00015084351406287756, 4.7693363533194886e-05, -8.561362497102118e-05]","[3.7081377255139167, 3.7003305651268255, 3.6996688880194277, 3.6758780827931066, 3.6191617866177044, 3.4241100024013, 3.1512310151930163, 3.091622466981703, 2.896035415544795]",3,0.002107839271246703
"[-3.062650968266925e-05, -3.162907643575914e-05, -2.492254367707794e-05, -2.2584985791363052e-05, -1.0584649028398985e-05, 6.687538461540039e-05, 0.00015584631443864855, 4.496850386202207e-05, -7.198715253864384e-05]","[3.729295153899916, 3.7081377255139167, 3.7003305651268255, 3.692885966531554, 3.6086209451912814, 3.520972448471116, 3.174962465234583, 3.0769378072127265, 2.9718077904996756]",3,0.0020718830451072093
"[-2.562533583432745e-05, -3.062650968266925e-05, -3.162907643575914e-05, -2.536599550987632e-05, -1.128594754961931e-05, 5.260585121263787e-05, 0.00015520914237552788, 4.798224286362225e-05, -6.79570439774106e-05]","[3.805412876853333, 3.729295153899916, 3.7081377255139167, 3.6996688880194277, 3.645324927538006, 3.5611300603773146, 3.156325585472642, 3.015053589063226, 2.9498351265787903]",3,0.00203720156478401
"[-1.9208781466069633e-05, -2.562533583432745e-05, -3.062650968266925e-05, -2.492254367707794e-05, -1.5002205711912981e-05, 4.001142634842044e-05, 0.00015724580879371435, 4.6966256408548755e-05, -5.4790915204147495e-05]","[3.8691687090962037, 3.805412876853333, 3.729295153899916, 3.7003305651268255, 3.6376649715849925, 3.609202028561942, 3.141798910492099, 3.0560470229244294, 3.0191337834910454]",3,0.0020271912266184044
"[-9.112793846764505e-06, -1.9208781466069633e-05, -2.562533583432745e-05, -3.162907643575914e-05, -2.310299767610055e-05, 3.12803117947017e-05, 0.00015164096751444386, 4.277975822564112e-05, -4.775493173783117e-05]","[4.078007432602547, 3.8691687090962037, 3.805412876853333, 3.7081377255139167, 3.6758780827931066, 3.6121772016028495, 3.1308632486416896, 2.991572302871131, 3.0348299035635224]",3,0.002026721715019909
"[-1.1626162190178463e-05, -9.112793846764505e-06, -1.9208781466069633e-05, -3.062650968266925e-05, -2.2584985791363052e-05, 2.5171528097945294e-05, 0.00014567555560599982, 4.333654847528889e-05, -3.0462519866448007e-05]","[4.065112211876799, 4.078007432602547, 3.8691687090962037, 3.729295153899916, 3.692885966531554, 3.6401048446163085, 3.1298071322449155, 2.869289108441925, 3.0334500436820857]",3,0.002012704172692986
"[-2.7562060959708867e-06, -1.1626162190178463e-05, -9.112793846764505e-06, -2.562533583432745e-05, -2.536599550987632e-05, 1.4142283014050009e-05, 0.00014329221937029078, 4.54688259173292e-05, -2.2600808117947763e-05]","[4.011365062981782, 4.065112211876799, 4.078007432602547, 3.805412876853333, 3.6996688880194277, 3.6465000598695294, 3.167385994075091, 2.8620346182181615, 3.0631519517520545]",3,0.0020061661457381735
"[9.338541388336396e-07, -2.7562060959708867e-06, -1.1626162190178463e-05, -1.9208781466069633e-05, -2.492254367707794e-05, -5.604780005484138e-07, 0.0001441028567771069, 4.963618299543084e-05, -1.0822056872077564e-05]","[4.079705748875019, 4.011365062981782, 4.065112211876799, 3.8691687090962037, 3.7003305651268255, 3.64060773800216, 3.174194941865819, 2.856115880162084, 3.14330636089398]",3,0.0020398851937430515
"[3.2364979546408967e-06, 9.338541388336396e-07, -2.7562060959708867e-06, -9.112793846764505e-06, -3.162907643575914e-05, -7.0320474137719855e-06, 0.0001398059719872071, 5.695329793926215e-05, -4.952669277689278e-06]","[4.072461058555032, 4.079705748875019, 4.011365062981782, 4.078007432602547, 3.7081377255139167, 3.6191617866177044, 3.117179603775171, 2.838924402090748, 3.1507771294119085]",3,0.0020652872510800724
"[1.29836751226507e-05, 3.2364979546408967e-06, 9.338541388336396e-07, -1.1626162190178463e-05, -3.062650968266925e-05, -1.0584649028398985e-05, 0.00013340600128171622, 5.5993417286120186e-05, -5.668912653141762e-06]","[4.081192575083887, 4.072461058555032, 4.079705748875019, 4.065112211876799, 3.729295153899916, 3.6086209451912814, 3.026569988916042, 2.901775537804085, 3.158154058874763]",3,0.0022337191919886952
"[2.2006811195805284e-05, 1.29836751226507e-05, 3.2364979546408967e-06, -2.7562060959708867e-06, -2.562533583432745e-05, -1.128594754961931e-05, 0.00012772570946359646, 5.733409851198884e-05, -1.132100879340757e-05]","[4.051683748887396, 4.081192575083887, 4.072461058555032, 4.011365062981782, 3.805412876853333, 3.645324927538006, 2.992055790012752, 2.9731958432128174, 3.1594507548643076]",3,0.0024083729817156894
"[4.0829615823912086e-05, 2.2006811195805284e-05, 1.29836751226507e-05, 9.338541388336396e-07, -1.9208781466069633e-05, -1.5002205711912981e-05, 0.00011931903899945601, 5.305148487851718e-05, -7.823257345169308e-06]","[4.060334441860492, 4.051683748887396, 4.081192575083887, 4.079705748875019, 3.8691687090962037, 3.6376649715849925, 3.1131428732627118, 2.7466291107997804, 3.1405560794457803]",3,0.0029263872333782468
"[5.6905980626207527e-05, 4.0829615823912086e-05, 2.2006811195805284e-05, 3.2364979546408967e-06, -9.112793846764505e-06, -2.310299767610055e-05, 0.00010698301625664105, 4.471530508033008e-05, -1.3142821852366415e-05]","[4.076498385040314, 4.060334441860492, 4.051683748887396, 4.072461058555032, 4.078007432602547, 3.6758780827931066, 3.228188731069487, 2.7991623753287467, 3.148665694285101]",3,0.003230419242363858
"[7.999905595811166e-05, 5.6905980626207527e-05, 4.0829615823912086e-05, 1.29836751226507e-05, -1.1626162190178463e-05, -2.2584985791363052e-05, 0.00011000852991081046, 4.159941061626586e-05, -1.1241065169988966e-05]","[4.1893727281380535, 4.076498385040314, 4.060334441860492, 4.081192575083887, 4.065112211876799, 3.692885966531554, 3.258675772027048, 2.775122692475759, 3.1697401242371113]",3,0.0034527473642410518
"[9.542918154982274e-05, 7.999905595811166e-05, 5.6905980626207527e-05, 2.2006811195805284e-05, -2.7562060959708867e-06, -2.536599550987632e-05, 0.00010394141731969485, 3.6986499601807564e-05, -1.0972195498771937e-05]","[4.240338235006476, 4.1893727281380535, 4.076498385040314, 4.051683748887396, 4.011365062981782, 3.6996688880194277, 3.259253700756552, 2.8037046280033313, 3.229705138536671]",3,0.004154942198930804
"[0.00010587416145032401, 9.542918154982274e-05, 7.999905595811166e-05, 4.0829615823912086e-05, 9.338541388336396e-07, -2.492254367707794e-05, 9.386959055598526e-05, 3.351080329099163e-05, -2.2207240062679367e-06]","[4.26885222271646, 4.240338235006476, 4.1893727281380535, 4.060334441860492, 4.079705748875019, 3.7003305651268255, 3.349414332064652, 2.8037737021690012, 3.2279370444947113]",3,0.004924176088404905
"[0.00012001800746294121, 0.00010587416145032401, 9.542918154982274e-05, 5.6905980626207527e-05, 3.2364979546408967e-06, -3.162907643575914e-05, 7.937945069982089e-05, 3.1733828848346385e-05, -5.790980233129725e-06]","[4.2430080563891694, 4.26885222271646, 4.240338235006476, 4.076498385040314, 4.072461058555032, 3.7081377255139167, 3.4241100024013, 2.7813059532022493, 3.2901589215265323]",3,0.005114611547732374
"[0.0001338746555453757, 0.00012001800746294121, 0.00010587416145032401, 7.999905595811166e-05, 1.29836751226507e-05, -3.062650968266925e-05, 6.687538461540039e-05, 2.9228223113582472e-05, -1.6687929458142007e-05]","[4.328956331007845, 4.2430080563891694, 4.26885222271646, 4.1893727281380535, 4.081192575083887, 3.729295153899916, 3.520972448471116, 2.783698787977383, 3.414759504611783]",3,0.006798146198616668
"[0.00014151345104648202, 0.0001338746555453757, 0.00012001800746294121, 9.542918154982274e-05, 2.2006811195805284e-05, -2.562533583432745e-05, 5.260585121263787e-05, 1.9769956439199826e-05, -9.237990545693334e-06]","[4.39628194624671, 4.328956331007845, 4.2430080563891694, 4.240338235006476, 4.051683748887396, 3.805412876853333, 3.5611300603773146, 2.7415137330446724, 3.4227718235369182]",3,0.006888012938938952
"[0.00015610917699739044, 0.00014151345104648202, 0.0001338746555453757, 0.00010587416145032401, 4.0829615823912086e-05, -1.9208781466069633e-05, 4.001142634842044e-05, 1.7743867849862377e-05, -3.972889439467889e-06]","[4.485525886413601, 4.39628194624671, 4.328956331007845, 4.26885222271646, 4.060334441860492, 3.8691687090962037, 3.609202028561942, 2.7326831883802387, 3.4262190453773846]",3,0.0071272168475332775
"[0.0001629177787539727, 0.00015610917699739044, 0.00014151345104648202, 0.00012001800746294121, 5.6905980626207527e-05, -9.112793846764505e-06, 3.12803117947017e-05, 2.3479680509984585e-05, 4.858279267819196e-06]","[4.486491308808946, 4.485525886413601, 4.39628194624671, 4.2430080563891694, 4.076498385040314, 4.078007432602547, 3.6121772016028495, 2.664007697260243, 3.4484631355953534]",3,0.007678875214874147
"[0.00016725790765879199, 0.0001629177787539727, 0.00015610917699739044, 0.0001338746555453757, 7.999905595811166e-05, -1.1626162190178463e-05, 2.5171528097945294e-05, 3.4827781995179315e-05, -6.42538681558906e-06]","[4.487119144899343, 4.486491308808946, 4.485525886413601, 4.328956331007845, 4.1893727281380535, 4.065112211876799, 3.6401048446163085, 2.7415918121202116, 3.55332317051406]",3,0.007487826618012071
"[0.0001717925259062421, 0.00016725790765879199, 0.0001629177787539727, 0.00014151345104648202, 9.542918154982274e-05, -2.7562060959708867e-06, 1.4142283014050009e-05, 4.71571786971156e-05, -5.802715875882124e-06]","[4.491752390802161, 4.487119144899343, 4.486491308808946, 4.39628194624671, 4.240338235006476, 4.011365062981782, 3.6465000598695294, 2.950030752071484, 3.5361871679730044]",3,0.008993452337851779
