LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm,anm_type
"[-1.453275635729076e-05, -1.3097429875971937e-05, -1.2066548513193253e-05, -1.1395137054139578e-05, -1.2961284174906188e-05, -9.122704027927948e-06, -3.011364327145291e-06, 1.7374197823636324e-05]",0.0,-0.18394670253403989,25.0,0.00805235818273096,LL
"[-1.6244486381394127e-05, -1.453275635729076e-05, -1.3097429875971937e-05, -1.2153767961584204e-05, -1.2807547285662669e-05, -1.1661851291942137e-05, -1.8434159106506665e-06, 1.6211054712436206e-05]",0.0,-0.18394670253403989,26.0,0.007137188828065625,LL
"[-1.5250910988243723e-05, -1.6244486381394127e-05, -1.453275635729076e-05, -1.2066548513193253e-05, -1.2382416555150273e-05, -1.289355138001927e-05, -1.2873623403494135e-06, 1.5451423414204717e-05]",0.0,-0.18394670253403989,27.0,0.005633985835703632,LL
"[-1.299315295790633e-05, -1.5250910988243723e-05, -1.6244486381394127e-05, -1.3097429875971937e-05, -1.1707311193451355e-05, -1.2672034879588734e-05, 6.119078385463937e-08, 1.5429787497090494e-05]",0.0,-0.18394670253403989,28.0,0.004822597389161537,LL
"[-1.188063318588772e-05, -1.299315295790633e-05, -1.5250910988243723e-05, -1.453275635729076e-05, -1.1395137054139578e-05, -1.2841445071651842e-05, 3.578670718003525e-07, 1.6120360369541924e-05]",0.0,-0.18394670253403989,29.0,0.006062139698008035,LL
"[-1.387342393470071e-05, -1.188063318588772e-05, -1.299315295790633e-05, -1.6244486381394127e-05, -1.2153767961584204e-05, -1.2452146831469333e-05, 8.591789706914609e-07, 1.672868122750238e-05]",0.0,-0.18394670253403989,30.0,0.006783832450500964,LL
"[-1.474982850834346e-05, -1.387342393470071e-05, -1.188063318588772e-05, -1.5250910988243723e-05, -1.2066548513193253e-05, -1.3228934078425176e-05, 8.871984171122777e-07, 1.789909156453129e-05]",0.0,-0.18394670253403989,31.0,0.006331704823316688,LL
"[-1.4417519506214276e-05, -1.474982850834346e-05, -1.387342393470071e-05, -1.299315295790633e-05, -1.3097429875971937e-05, -1.2709468782770008e-05, 2.6208561397821553e-06, 1.7892592283262817e-05]",0.0,-0.18394670253403989,32.0,0.0071474321369003006,LL
"[-1.58941591095507e-05, -1.4417519506214276e-05, -1.474982850834346e-05, -1.188063318588772e-05, -1.453275635729076e-05, -1.2961284174906188e-05, 4.389653633849049e-06, 1.8167273480000457e-05]",0.0,-0.18394670253403989,33.0,0.01199999222695096,LL
"[-1.9524802757061567e-05, -1.58941591095507e-05, -1.4417519506214276e-05, -1.387342393470071e-05, -1.6244486381394127e-05, -1.2807547285662669e-05, 3.5065613185798323e-06, 1.7395175452847294e-05]",0.0,-0.18394670253403989,34.0,0.02246424509240586,LL
"[-2.3356775570829487e-05, -1.9524802757061567e-05, -1.58941591095507e-05, -1.474982850834346e-05, -1.5250910988243723e-05, -1.2382416555150273e-05, 5.0877656737419535e-06, 1.767958179213057e-05]",0.0,-0.18394670253403989,35.0,0.027647550284387732,LL
"[-2.468485152116698e-05, -2.3356775570829487e-05, -1.9524802757061567e-05, -1.4417519506214276e-05, -1.299315295790633e-05, -1.1707311193451355e-05, 2.1786175362965766e-06, 1.7596201633503895e-05]",0.0,-0.18394670253403989,36.0,0.039432447840815205,LL
"[-2.670759233494417e-05, -2.468485152116698e-05, -2.3356775570829487e-05, -1.58941591095507e-05, -1.188063318588772e-05, -1.1395137054139578e-05, 1.5696815302884864e-06, 1.6081455810191976e-05]",0.0,-0.18394670253403989,37.0,0.06477085301007089,LL
"[-2.930363370111048e-05, -2.670759233494417e-05, -2.468485152116698e-05, -1.9524802757061567e-05, -1.387342393470071e-05, -1.2153767961584204e-05, -9.194945654165191e-07, 1.606744399381501e-05]",0.0,-0.18394670253403989,38.0,0.08068959906835792,LL
"[-3.059193577036042e-05, -2.930363370111048e-05, -2.670759233494417e-05, -2.3356775570829487e-05, -1.474982850834346e-05, -1.2066548513193253e-05, -2.8612462705344627e-06, 1.630457535144278e-05]",0.0,-0.18394670253403989,39.0,0.1344461732293506,LL
"[-3.316888747736924e-05, -3.059193577036042e-05, -2.930363370111048e-05, -2.468485152116698e-05, -1.4417519506214276e-05, -1.3097429875971937e-05, -4.932908864265331e-06, 1.494564578063614e-05]",0.0,-0.18394670253403989,40.0,0.22952889947663604,LL
"[-3.586064991170003e-05, -3.316888747736924e-05, -3.059193577036042e-05, -2.670759233494417e-05, -1.58941591095507e-05, -1.453275635729076e-05, -9.122704027927948e-06, 1.4281413475918672e-05]",0.0,-0.18394670253403989,41.0,0.28974394192871944,LL
"[-3.711024657549011e-05, -3.586064991170003e-05, -3.316888747736924e-05, -2.930363370111048e-05, -1.9524802757061567e-05, -1.6244486381394127e-05, -1.1661851291942137e-05, 1.2426980629426016e-05]",0.0,-0.18394670253403989,42.0,0.3211792480616436,LL
"[-3.765559093187724e-05, -3.711024657549011e-05, -3.586064991170003e-05, -3.059193577036042e-05, -2.3356775570829487e-05, -1.5250910988243723e-05, -1.289355138001927e-05, 9.089585023730327e-06]",0.0,-0.18394670253403989,43.0,0.29129222246087866,LL
"[-3.7142513744547484e-05, -3.765559093187724e-05, -3.711024657549011e-05, -3.316888747736924e-05, -2.468485152116698e-05, -1.299315295790633e-05, -1.2672034879588734e-05, 6.750373374461816e-06]",0.0,-0.18394670253403989,44.0,0.3286161307879282,LL
"[-3.7803432160220895e-05, -3.7142513744547484e-05, -3.765559093187724e-05, -3.586064991170003e-05, -2.670759233494417e-05, -1.188063318588772e-05, -1.2841445071651842e-05, 5.5187446327510365e-06]",0.0,-0.18394670253403989,45.0,0.2919380504093109,LL
"[-3.711888413721424e-05, -3.7803432160220895e-05, -3.7142513744547484e-05, -3.711024657549011e-05, -2.930363370111048e-05, -1.387342393470071e-05, -1.2452146831469333e-05, 4.7691326652814055e-06]",0.0,-0.18394670253403989,46.0,0.2720552645260592,LL
"[-3.6742965284172406e-05, -3.711888413721424e-05, -3.7803432160220895e-05, -3.765559093187724e-05, -3.059193577036042e-05, -1.474982850834346e-05, -1.3228934078425176e-05, 5.009065304332392e-06]",0.0,-0.18394670253403989,47.0,0.2782102462000202,LL
"[-3.68708543926926e-05, -3.6742965284172406e-05, -3.711888413721424e-05, -3.7142513744547484e-05, -3.316888747736924e-05, -1.4417519506214276e-05, -1.2709468782770008e-05, 3.1531346056650945e-06]",0.0,-0.18394670253403989,48.0,0.2674211678441808,LL
"[-3.665816868854074e-05, -3.68708543926926e-05, -3.6742965284172406e-05, -3.7803432160220895e-05, -3.586064991170003e-05, -1.58941591095507e-05, -1.2961284174906188e-05, 7.004610297265674e-07]",0.0,-0.18394670253403989,49.0,0.1896874163946841,LL
"[-3.478782753796084e-05, -3.665816868854074e-05, -3.68708543926926e-05, -3.711888413721424e-05, -3.711024657549011e-05, -1.9524802757061567e-05, -1.2807547285662669e-05, -1.7369163974896548e-06]",0.0,-0.18394670253403989,50.0,0.12902126097909453,LL
"[-3.27516627345888e-05, -3.478782753796084e-05, -3.665816868854074e-05, -3.6742965284172406e-05, -3.765559093187724e-05, -2.3356775570829487e-05, -1.2382416555150273e-05, -2.810947614577008e-06]",0.0,-0.18394670253403989,51.0,0.09615499338583763,LL
"[-3.124007712729609e-05, -3.27516627345888e-05, -3.478782753796084e-05, -3.68708543926926e-05, -3.7142513744547484e-05, -2.468485152116698e-05, -1.1707311193451355e-05, -3.968069838063983e-06]",0.0,-0.18394670253403989,52.0,0.08665787640966977,LL
"[-3.080647361186438e-05, -3.124007712729609e-05, -3.27516627345888e-05, -3.665816868854074e-05, -3.7803432160220895e-05, -2.670759233494417e-05, -1.1395137054139578e-05, -4.558525784734547e-06]",0.0,-0.18394670253403989,53.0,0.1038463576857671,LL
"[-3.1844006887168436e-05, -3.080647361186438e-05, -3.124007712729609e-05, -3.478782753796084e-05, -3.711888413721424e-05, -2.930363370111048e-05, -1.2153767961584204e-05, -4.801092705913617e-06]",0.0,-0.18394670253403989,54.0,0.14853912478970774,LL
"[-3.3804699076075636e-05, -3.1844006887168436e-05, -3.080647361186438e-05, -3.27516627345888e-05, -3.6742965284172406e-05, -3.059193577036042e-05, -1.2066548513193253e-05, -4.792228458483901e-06]",0.0,-0.18394670253403989,55.0,0.24572884520444305,LL
"[-3.654118418035923e-05, -3.3804699076075636e-05, -3.1844006887168436e-05, -3.124007712729609e-05, -3.68708543926926e-05, -3.316888747736924e-05, -1.3097429875971937e-05, -4.536242084494882e-06]",0.0,-0.18394670253403989,56.0,0.4787544166373823,LL
"[-4.037940085003829e-05, -3.654118418035923e-05, -3.3804699076075636e-05, -3.080647361186438e-05, -3.665816868854074e-05, -3.586064991170003e-05, -1.453275635729076e-05, -3.011364327145291e-06]",0.0,-0.18394670253403989,57.0,0.6713551288562534,LL
"[1.9326014282307187e-05, 2.0589249775519568e-05, 2.1662450363587285e-05, 2.0735331717459776e-05, 1.6486588297097897e-05, 2.123586397739345e-05, 1.9503011219668155e-05, -3.7751676117129754e-06]",0.0,0.0,0.0,0.0,LL
"[1.9564716797017237e-05, 1.9326014282307187e-05, 2.0589249775519568e-05, 2.2755999230445638e-05, 1.6880759658131844e-05, 2.1077210000601583e-05, 1.9284654447489684e-05, -1.1571716515641857e-06]",0.0,0.0,0.0,0.0,LL
"[1.8606400323689875e-05, 1.9564716797017237e-05, 1.9326014282307187e-05, 2.1662450363587285e-05, 1.6764647333266838e-05, 1.9769349022912168e-05, 2.0688839168766464e-05, 5.556735942653493e-07]",0.0,0.0,0.0,0.0,LL
"[1.906775204481903e-05, 1.8606400323689875e-05, 1.9564716797017237e-05, 2.0589249775519568e-05, 1.76682625860823e-05, 1.7175020913974407e-05, 2.1093524229894404e-05, 3.1602297680908094e-06]",0.0,0.0,0.0,0.0,LL
"[1.9207995075100607e-05, 1.906775204481903e-05, 1.8606400323689875e-05, 1.9326014282307187e-05, 2.0735331717459776e-05, 1.5527822254812675e-05, 2.038603880369737e-05, 2.4588705078114298e-06]",0.0,0.0,0.0,0.0,LL
"[1.8078673782988555e-05, 1.9207995075100607e-05, 1.906775204481903e-05, 1.9564716797017237e-05, 2.2755999230445638e-05, 1.523814017798387e-05, 2.0072137259675275e-05, 1.422686168605268e-06]",0.0,0.0,0.0,0.0,LL
"[1.7913316258704263e-05, 1.8078673782988555e-05, 1.9207995075100607e-05, 1.8606400323689875e-05, 2.1662450363587285e-05, 1.4179263616397823e-05, 2.0290184949686795e-05, 3.0038562966999203e-06]",0.0,0.0,0.0,0.0,LL
"[1.7434354516283557e-05, 1.7913316258704263e-05, 1.8078673782988555e-05, 1.906775204481903e-05, 2.0589249775519568e-05, 1.5420059864698686e-05, 2.1068409138120836e-05, 3.90983634863218e-06]",0.0,0.0,0.0,0.0,LL
"[1.8524273337172037e-05, 1.7434354516283557e-05, 1.7913316258704263e-05, 1.9207995075100607e-05, 1.9326014282307187e-05, 1.6486588297097897e-05, 2.1117209375106165e-05, 6.708868176058022e-06]",0.0,0.0,0.0,0.0,LL
"[2.0485041037980236e-05, 1.8524273337172037e-05, 1.7434354516283557e-05, 1.8078673782988555e-05, 1.9564716797017237e-05, 1.6880759658131844e-05, 2.0850601696052488e-05, 6.936342957353771e-06]",0.0,0.0,0.0,0.0,LL
"[2.0628525193275577e-05, 2.0485041037980236e-05, 1.8524273337172037e-05, 1.7913316258704263e-05, 1.8606400323689875e-05, 1.6764647333266838e-05, 2.10908907824641e-05, 7.0869995420430415e-06]",0.0,0.0,0.0,0.0,LL
"[2.3231414105222598e-05, 2.0628525193275577e-05, 2.0485041037980236e-05, 1.7434354516283557e-05, 1.906775204481903e-05, 1.76682625860823e-05, 2.1401116780529546e-05, 9.08266121666833e-06]",0.0,0.0,0.0,0.0,LL
"[2.271533347914129e-05, 2.3231414105222598e-05, 2.0628525193275577e-05, 1.8524273337172037e-05, 1.9207995075100607e-05, 2.0735331717459776e-05, 2.160854288412581e-05, 1.0056926111759441e-05]",0.0,0.0,0.0,0.0,LL
"[1.9007290275876072e-05, 2.271533347914129e-05, 2.3231414105222598e-05, 2.0485041037980236e-05, 1.8078673782988555e-05, 2.2755999230445638e-05, 2.152106996126311e-05, 1.162044083445839e-05]",0.0,0.0,0.0,0.0,LL
"[1.6220750811703873e-05, 1.9007290275876072e-05, 2.271533347914129e-05, 2.0628525193275577e-05, 1.7913316258704263e-05, 2.1662450363587285e-05, 2.2006931911192694e-05, 1.1009140319260555e-05]",0.0,0.0,0.0,0.0,LL
"[1.4421598998013452e-05, 1.6220750811703873e-05, 1.9007290275876072e-05, 2.3231414105222598e-05, 1.7434354516283557e-05, 2.0589249775519568e-05, 2.2029698488812907e-05, 9.15353866408896e-06]",0.0,0.0,0.0,0.0,LL
"[1.0890987548044084e-05, 1.4421598998013452e-05, 1.6220750811703873e-05, 2.271533347914129e-05, 1.8524273337172037e-05, 1.9326014282307187e-05, 2.123586397739345e-05, 8.07632632400218e-06]",0.0,0.0,0.0,0.0,LL
"[1.0278791604025721e-05, 1.0890987548044084e-05, 1.4421598998013452e-05, 1.9007290275876072e-05, 2.0485041037980236e-05, 1.9564716797017237e-05, 2.1077210000601583e-05, 6.818688788524406e-06]",0.0,0.0,0.0,0.0,LL
"[9.629230514853877e-06, 1.0278791604025721e-05, 1.0890987548044084e-05, 1.6220750811703873e-05, 2.0628525193275577e-05, 1.8606400323689875e-05, 1.9769349022912168e-05, 6.135761350952125e-06]",0.0,0.0,0.0,0.0,LL
"[8.563413847133326e-06, 9.629230514853877e-06, 1.0278791604025721e-05, 1.4421598998013452e-05, 2.3231414105222598e-05, 1.906775204481903e-05, 1.7175020913974407e-05, 6.785675827867474e-06]",0.0,0.0,0.0,0.0,LL
"[8.687052670153132e-06, 8.563413847133326e-06, 9.629230514853877e-06, 1.0890987548044084e-05, 2.271533347914129e-05, 1.9207995075100607e-05, 1.5527822254812675e-05, 8.3202038520922e-06]",0.0,0.0,0.0,0.0,LL
"[8.097476442711412e-06, 8.687052670153132e-06, 8.563413847133326e-06, 1.0278791604025721e-05, 1.9007290275876072e-05, 1.8078673782988555e-05, 1.523814017798387e-05, 9.659248345809465e-06]",0.0,0.0,0.0,0.0,LL
"[9.644185175336447e-06, 8.097476442711412e-06, 8.687052670153132e-06, 9.629230514853877e-06, 1.6220750811703873e-05, 1.7913316258704263e-05, 1.4179263616397823e-05, 1.087839269330052e-05]",0.0,0.0,0.0,0.0,LL
"[8.746964286479351e-06, 9.644185175336447e-06, 8.097476442711412e-06, 8.563413847133326e-06, 1.4421598998013452e-05, 1.7434354516283557e-05, 1.5420059864698686e-05, 1.1986648095358852e-05]",0.0,0.0,0.0,0.0,LL
"[9.740818389893978e-06, 8.746964286479351e-06, 9.644185175336447e-06, 8.687052670153132e-06, 1.0890987548044084e-05, 1.8524273337172037e-05, 1.6486588297097897e-05, 1.2992670719649603e-05]",0.0,0.0,0.0,0.0,LL
"[1.114774454948617e-05, 9.740818389893978e-06, 8.746964286479351e-06, 8.097476442711412e-06, 1.0278791604025721e-05, 2.0485041037980236e-05, 1.6880759658131844e-05, 1.2845408094302591e-05]",0.0,0.0,0.0,0.0,LL
"[1.1929376034612767e-05, 1.114774454948617e-05, 9.740818389893978e-06, 9.644185175336447e-06, 9.629230514853877e-06, 2.0628525193275577e-05, 1.6764647333266838e-05, 1.3706214906432921e-05]",0.0,0.0,0.0,0.0,LL
"[1.2700468593180194e-05, 1.1929376034612767e-05, 1.114774454948617e-05, 8.746964286479351e-06, 8.563413847133326e-06, 2.3231414105222598e-05, 1.76682625860823e-05, 1.4879161573355909e-05]",0.0,0.0,0.0,0.0,LL
"[1.3014225373480889e-05, 1.2700468593180194e-05, 1.1929376034612767e-05, 9.740818389893978e-06, 8.687052670153132e-06, 2.271533347914129e-05, 2.0735331717459776e-05, 1.4882981067393264e-05]",0.0,0.0,0.0,0.0,LL
"[1.1706848732230617e-05, 1.3014225373480889e-05, 1.2700468593180194e-05, 1.114774454948617e-05, 8.097476442711412e-06, 1.9007290275876072e-05, 2.2755999230445638e-05, 1.7424896187657143e-05]",0.0,0.0,0.0,0.0,LL
"[1.2131806657432326e-05, 1.1706848732230617e-05, 1.3014225373480889e-05, 1.1929376034612767e-05, 9.644185175336447e-06, 1.6220750811703873e-05, 2.1662450363587285e-05, 1.9314633717728916e-05]",0.0,0.0,0.0,0.0,LL
"[1.1485656693655444e-05, 1.2131806657432326e-05, 1.1706848732230617e-05, 1.2700468593180194e-05, 8.746964286479351e-06, 1.4421598998013452e-05, 2.0589249775519568e-05, 1.9795903966880933e-05]",0.0,0.0,0.0,0.0,LL
"[1.023132844818283e-05, 1.1485656693655444e-05, 1.2131806657432326e-05, 1.3014225373480889e-05, 9.740818389893978e-06, 1.0890987548044084e-05, 1.9326014282307187e-05, 1.9503011219668155e-05]",0.0,0.0,0.0,0.0,LL
"[9.034857734348352e-06, 1.023132844818283e-05, 1.1485656693655444e-05, 1.1706848732230617e-05, 1.114774454948617e-05, 1.0278791604025721e-05, 1.9564716797017237e-05, 1.9284654447489684e-05]",0.0,0.0,0.0,0.0,LL
"[8.696875465782375e-06, 9.034857734348352e-06, 1.023132844818283e-05, 1.2131806657432326e-05, 1.1929376034612767e-05, 9.629230514853877e-06, 1.8606400323689875e-05, 2.0688839168766464e-05]",0.0,0.0,0.0,0.0,LL
"[8.722344896417623e-06, 8.696875465782375e-06, 9.034857734348352e-06, 1.1485656693655444e-05, 1.2700468593180194e-05, 8.563413847133326e-06, 1.906775204481903e-05, 2.1093524229894404e-05]",0.0,0.0,0.0,0.0,LL
"[9.66774132983971e-06, 8.722344896417623e-06, 8.696875465782375e-06, 1.023132844818283e-05, 1.3014225373480889e-05, 8.687052670153132e-06, 1.9207995075100607e-05, 2.038603880369737e-05]",0.0,0.0,0.0,0.0,LL
"[1.2071833506210896e-05, 9.66774132983971e-06, 8.722344896417623e-06, 9.034857734348352e-06, 1.1706848732230617e-05, 8.097476442711412e-06, 1.8078673782988555e-05, 2.0072137259675275e-05]",0.0,0.0,0.0,0.0,LL
"[1.368708482946215e-05, 1.2071833506210896e-05, 9.66774132983971e-06, 8.696875465782375e-06, 1.2131806657432326e-05, 9.644185175336447e-06, 1.7913316258704263e-05, 2.0290184949686795e-05]",0.0,0.0,0.0,0.0,LL
"[1.4647154707675687e-05, 1.368708482946215e-05, 1.2071833506210896e-05, 8.722344896417623e-06, 1.1485656693655444e-05, 8.746964286479351e-06, 1.7434354516283557e-05, 2.1068409138120836e-05]",0.0,0.0,0.0,0.0,LL
"[1.5656154123697695e-05, 1.4647154707675687e-05, 1.368708482946215e-05, 9.66774132983971e-06, 1.023132844818283e-05, 9.740818389893978e-06, 1.8524273337172037e-05, 2.1117209375106165e-05]",0.0,0.0,0.0,0.0,LL
"[1.5090127598686648e-05, 1.5656154123697695e-05, 1.4647154707675687e-05, 1.2071833506210896e-05, 9.034857734348352e-06, 1.114774454948617e-05, 2.0485041037980236e-05, 2.0850601696052488e-05]",0.0,0.0,0.0,0.0,LL
"[1.524313981776438e-05, 1.5090127598686648e-05, 1.5656154123697695e-05, 1.368708482946215e-05, 8.696875465782375e-06, 1.1929376034612767e-05, 2.0628525193275577e-05, 2.10908907824641e-05]",0.0,0.0,0.0,0.0,LL
"[1.5447310244919524e-05, 1.524313981776438e-05, 1.5090127598686648e-05, 1.4647154707675687e-05, 8.722344896417623e-06, 1.2700468593180194e-05, 2.3231414105222598e-05, 2.1401116780529546e-05]",0.0,0.0,0.0,0.0,LL
"[1.75698014684547e-05, 1.5447310244919524e-05, 1.524313981776438e-05, 1.5656154123697695e-05, 9.66774132983971e-06, 1.3014225373480889e-05, 2.271533347914129e-05, 2.160854288412581e-05]",0.0,0.0,0.0,0.0,LL
"[1.9078903145262765e-05, 1.75698014684547e-05, 1.5447310244919524e-05, 1.5090127598686648e-05, 1.2071833506210896e-05, 1.1706848732230617e-05, 1.9007290275876072e-05, 2.152106996126311e-05]",0.0,0.0,0.0,0.0,LL
"[1.8705560630874554e-05, 1.9078903145262765e-05, 1.75698014684547e-05, 1.524313981776438e-05, 1.368708482946215e-05, 1.2131806657432326e-05, 1.6220750811703873e-05, 2.2006931911192694e-05]",0.0,0.0,0.0,0.0,LL
"[2.0367507894054884e-05, 1.8705560630874554e-05, 1.9078903145262765e-05, 1.5447310244919524e-05, 1.4647154707675687e-05, 1.1485656693655444e-05, 1.4421598998013452e-05, 2.2029698488812907e-05]",0.0,0.0,0.0,0.0,LL
"[2.022738719062852e-05, 2.0367507894054884e-05, 1.8705560630874554e-05, 1.75698014684547e-05, 1.5656154123697695e-05, 1.023132844818283e-05, 1.0890987548044084e-05, 2.123586397739345e-05]",0.0,0.0,0.0,0.0,LL
"[2.0809628081513987e-05, 2.022738719062852e-05, 2.0367507894054884e-05, 1.9078903145262765e-05, 1.5090127598686648e-05, 9.034857734348352e-06, 1.0278791604025721e-05, 2.1077210000601583e-05]",0.0,-0.3014692920374237,0.0,0.0037699796059048924,LL
"[2.086801235276799e-05, 2.0809628081513987e-05, 2.022738719062852e-05, 1.8705560630874554e-05, 1.524313981776438e-05, 8.696875465782375e-06, 9.629230514853877e-06, 1.9769349022912168e-05]",0.0,-0.3014692920374237,1.0,0.0038671562219471183,LL
"[2.0883921518675258e-05, 2.086801235276799e-05, 2.0809628081513987e-05, 2.0367507894054884e-05, 1.5447310244919524e-05, 8.722344896417623e-06, 8.563413847133326e-06, 1.7175020913974407e-05]",0.0,-0.3014692920374237,2.0,0.0031511113687054614,LL
"[2.078764026437778e-05, 2.0883921518675258e-05, 2.086801235276799e-05, 2.022738719062852e-05, 1.75698014684547e-05, 9.66774132983971e-06, 8.687052670153132e-06, 1.5527822254812675e-05]",0.0,-0.3014692920374237,3.0,0.00213234793303198,LL
"[1.3397789731064556e-05, 2.078764026437778e-05, 2.0883921518675258e-05, 2.0809628081513987e-05, 1.9078903145262765e-05, 1.2071833506210896e-05, 8.097476442711412e-06, 1.523814017798387e-05]",0.0,-0.3014692920374237,4.0,0.001904617045300691,LL
"[8.453601324084893e-06, 1.3397789731064556e-05, 2.078764026437778e-05, 2.086801235276799e-05, 1.8705560630874554e-05, 1.368708482946215e-05, 9.644185175336447e-06, 1.4179263616397823e-05]",0.0,-0.3014692920374237,5.0,0.0019416488288611974,LL
"[4.657381284062681e-06, 8.453601324084893e-06, 1.3397789731064556e-05, 2.0883921518675258e-05, 2.0367507894054884e-05, 1.4647154707675687e-05, 8.746964286479351e-06, 1.5420059864698686e-05]",0.0,-0.3014692920374237,6.0,0.0021143582762650813,LL
"[1.355567603604268e-06, 4.657381284062681e-06, 8.453601324084893e-06, 2.078764026437778e-05, 2.022738719062852e-05, 1.5656154123697695e-05, 9.740818389893978e-06, 1.6486588297097897e-05]",0.0,-0.3014692920374237,7.0,0.0022024160705550358,LL
"[-6.033027080605814e-08, 1.355567603604268e-06, 4.657381284062681e-06, 1.3397789731064556e-05, 2.0809628081513987e-05, 1.5090127598686648e-05, 1.114774454948617e-05, 1.6880759658131844e-05]",0.0,-0.3014692920374237,8.0,0.0021611183339471578,LL
"[6.064650331901925e-07, -6.033027080605814e-08, 1.355567603604268e-06, 8.453601324084893e-06, 2.086801235276799e-05, 1.524313981776438e-05, 1.1929376034612767e-05, 1.6764647333266838e-05]",0.0,-0.3014692920374237,9.0,0.0021243989628976514,LL
"[1.1466881136323825e-06, 6.064650331901925e-07, -6.033027080605814e-08, 4.657381284062681e-06, 2.0883921518675258e-05, 1.5447310244919524e-05, 1.2700468593180194e-05, 1.76682625860823e-05]",0.0,-0.3014692920374237,10.0,0.0021419549350292174,LL
"[8.242089735482308e-07, 1.1466881136323825e-06, 6.064650331901925e-07, 1.355567603604268e-06, 2.078764026437778e-05, 1.75698014684547e-05, 1.3014225373480889e-05, 2.0735331717459776e-05]",0.0,-0.3014692920374237,11.0,0.0021266029067255623,LL
"[1.4795200311783668e-06, 8.242089735482308e-07, 1.1466881136323825e-06, -6.033027080605814e-08, 1.3397789731064556e-05, 1.9078903145262765e-05, 1.1706848732230617e-05, 2.2755999230445638e-05]",0.0,-0.3014692920374237,12.0,0.002000448986809146,LL
"[1.8751940994431328e-06, 1.4795200311783668e-06, 8.242089735482308e-07, 6.064650331901925e-07, 8.453601324084893e-06, 1.8705560630874554e-05, 1.2131806657432326e-05, 2.1662450363587285e-05]",0.0,-0.3014692920374237,13.0,0.0021986800903727338,LL
"[-9.825290971746558e-07, 1.8751940994431328e-06, 1.4795200311783668e-06, 1.1466881136323825e-06, 4.657381284062681e-06, 2.0367507894054884e-05, 1.1485656693655444e-05, 2.0589249775519568e-05]",0.0,-0.3014692920374237,14.0,0.0025350906322789534,LL
"[-3.756255167978497e-06, -9.825290971746558e-07, 1.8751940994431328e-06, 8.242089735482308e-07, 1.355567603604268e-06, 2.022738719062852e-05, 1.023132844818283e-05, 1.9326014282307187e-05]",0.0,-0.3014692920374237,15.0,0.0029315395768980657,LL
"[-6.045937685539013e-06, -3.756255167978497e-06, -9.825290971746558e-07, 1.4795200311783668e-06, -6.033027080605814e-08, 2.0809628081513987e-05, 9.034857734348352e-06, 1.9564716797017237e-05]",0.0,-0.3014692920374237,16.0,0.0033234696378013663,LL
"[-7.73740345755823e-06, -6.045937685539013e-06, -3.756255167978497e-06, 1.8751940994431328e-06, 6.064650331901925e-07, 2.086801235276799e-05, 8.696875465782375e-06, 1.8606400323689875e-05]",0.0,-0.3014692920374237,17.0,0.004004787206830049,LL
"[-9.860062851935567e-06, -7.73740345755823e-06, -6.045937685539013e-06, -9.825290971746558e-07, 1.1466881136323825e-06, 2.0883921518675258e-05, 8.722344896417623e-06, 1.906775204481903e-05]",0.0,-0.3014692920374237,18.0,0.0043052245788581245,LL
"[-1.084239451483856e-05, -9.860062851935567e-06, -7.73740345755823e-06, -3.756255167978497e-06, 8.242089735482308e-07, 2.078764026437778e-05, 9.66774132983971e-06, 1.9207995075100607e-05]",0.0,-0.3014692920374237,19.0,0.004976377503768244,LL
"[-1.2665403450155052e-05, -1.084239451483856e-05, -9.860062851935567e-06, -6.045937685539013e-06, 1.4795200311783668e-06, 1.3397789731064556e-05, 1.2071833506210896e-05, 1.8078673782988555e-05]",0.0,-0.3014692920374237,20.0,0.006993505230584079,LL
"[-1.5858532030068333e-05, -1.2665403450155052e-05, -1.084239451483856e-05, -7.73740345755823e-06, 1.8751940994431328e-06, 8.453601324084893e-06, 1.368708482946215e-05, 1.7913316258704263e-05]",0.0,-0.3014692920374237,21.0,0.012048390148336124,LL
"[-1.99085704184481e-05, -1.5858532030068333e-05, -1.2665403450155052e-05, -9.860062851935567e-06, -9.825290971746558e-07, 4.657381284062681e-06, 1.4647154707675687e-05, 1.7434354516283557e-05]",0.0,-0.3014692920374237,22.0,0.02380299505884408,LL
"[-2.418599538579176e-05, -1.99085704184481e-05, -1.5858532030068333e-05, -1.084239451483856e-05, -3.756255167978497e-06, 1.355567603604268e-06, 1.5656154123697695e-05, 1.8524273337172037e-05]",0.0,-0.3014692920374237,23.0,0.04898416692394213,LL
"[-2.82267505397796e-05, -2.418599538579176e-05, -1.99085704184481e-05, -1.2665403450155052e-05, -6.045937685539013e-06, -6.033027080605814e-08, 1.5090127598686648e-05, 2.0485041037980236e-05]",0.0,-0.3014692920374237,24.0,0.10790641508246655,LL
"[-3.22673669006601e-05, -2.82267505397796e-05, -2.418599538579176e-05, -1.5858532030068333e-05, -7.73740345755823e-06, 6.064650331901925e-07, 1.524313981776438e-05, 2.0628525193275577e-05]",0.0,-0.3014692920374237,25.0,0.22976521662192778,LL
"[-3.6104835470475665e-05, -3.22673669006601e-05, -2.82267505397796e-05, -1.99085704184481e-05, -9.860062851935567e-06, 1.1466881136323825e-06, 1.5447310244919524e-05, 2.3231414105222598e-05]",0.0,-0.3014692920374237,26.0,0.39770347436698456,LL
